clean_text,polarity,subjectivity,location
Students — get free flu vaccine today Bring BayCard wear short sleeves,0.2,0.55,"Hayward, CA"
-containing Vaccines amp Risk Thimerosal sti…,0.0,0.0,"NoVA, USA"
RT Be get flu vaccination winter -this year ’ flu vaccination available…,0.0,0.0,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Need flu shot Free health festival North Valleys High Wednesday,0.28,0.6699999999999999,"Reno, NV"
Being means date night includes standing line Walgreens annual flu shot,0.0,0.0,Livin’ La Vida So-so
Did cold flu season get best Click link receive free Th…,0.26666666666666666,0.7000000000000001,
Fight season AF Anti-bac+ For chance x AF Anti-bac products simply amp …,0.0,0.35714285714285715,"Derbyshire, UK"
Flu,0.0,0.0,"Las Vegas, NV"
So 's interesting No one I find Richmond Flu Jab s. Apparently 's shortage Getting…,0.275,0.425,"hopefully sitting down, Australia"
Feeling cute Got flu shot today May come flu tomorrow Idk,0.5,1.0,"Blythevile, Arkansas
"
Whenever I dx someone w/ flu amp n't get vax I always slip somewhere Me If I shot…,0.0,0.0,"Ottawa, Ontario"
If think ’ going get autism flu shot probably already,0.0,0.0,outchea
I pray GOD I ’ flu,0.0,0.0,
This pretty cool Sign join discussion see others saying things…,0.3,0.825,mount sterling ky
Dang I feel accomplished 🤩 Recently finished -day work stretch enjoyed meeting amp training another new cas…,0.20909090909090908,0.47613636363636364,"Red Deer, Alberta"
How flu actually kill people The short morbid answer cases body kills trying heal…,0.0,0.2,
The ‘ swine flu skank ’ one culturally competent public health promotions lifetime,0.25,0.36666666666666664,"Hidden Hills, CA"
If flu person I ’ ass lmao leave nephew alone Him pitiful I wan na cry,0.19999999999999998,0.575,
Flu definitely arrived Get protected I ’ want take flu home children,0.0,0.5,"Sale, England"
Flu shot selfie,0.0,0.0,MI
Flu heat really pits,0.2,0.2,South Africa. Mafikeng|Joburg
Some good footage,0.7,0.6000000000000001,York
help I ’ flu symptoms I stg,0.0,0.0,she/her✦(l)gbt+ ✦uk
Got flu whooping cough vaccinations today pain arm I even much cough…,0.2,0.2,Ireland
In two days I find whether I flu strep mono ... man fuck I ’ sharing foods drinks ’ anymore,-0.4,0.6,"Boulder, CO"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Look ’ really ready cold amp flu season,-0.19999999999999998,0.75,Fox 2
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Protect family get flu shot Force Master Chief Hosea Smith received…,0.0,0.0,"Falls Church, Va."
I flu jab days ago arm still aches,0.0,0.0,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
That year swine flu broke MADDDDDDDD No one could go anywhere around anyone ksksks,0.0,0.0,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
You sure ’ bird flu,0.5,0.8888888888888888,Tubbercurry 
Did know ’ best get flu vaccine Halloween help throughout season More…,1.0,0.3,Massachusetts
And happens driver faints seizes another adverse effect shot Do need DWV law,0.0,0.0,Fairfield Cty CT
got flu shot ’ cry,0.0,0.0,probably cfa except on sundays
After days bed due flu today begins European Track Championship First race Elimination mainly…,0.041666666666666664,0.23611111111111108,
My flu imported colchester within day guys,0.0,0.0,"Dublin City, Ireland"
Did cold flu season get best Click link receive free Theraflu Sic…,0.26666666666666666,0.7000000000000001,
guys last night bc FLU LOL im sad realize ooc,0.10000000000000002,0.5888888888888889,
Potential Pandemics Flu MERS SARS Flashcards Quizlet,0.0,1.0,"New York, NY"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
I got flu shot Have gotten,0.0,0.0,"Ohio, USA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Also I volunteering Flu Shot Drive Friday morning 's even reason go,0.0,0.0,
Shout Mum made giggle today without even trying ...,0.0,0.0,"Birmingham, England"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
got flu jab PREVENT flu pls elain I coming symptoms ive ask…,0.0,0.0,watford
As opposed every year This year 's flu shot likely ineffective US UK Canada eer…,0.0,1.0,Mer·i·ca 
Well well well Martha ... VERY clear n't Maybe someone needs email this…,0.13000000000000003,0.4983333333333333,
🤧 yes please get ready flu season,0.2,0.5,
Friendly reminder GET YOUR FUCKING FLU SHOT,-0.11249999999999999,0.65,Canada
I got flu vaccine today protects vulnerable people hospitals loved ones also Lead examp…,0.09999999999999998,0.65,
Adult Flu Shots For Livingston County Residents,0.1,0.3,"Chillicothe, MO"
All staff getting flu jabs This protect staff help stop spread flu winter…,0.0,0.0,"Gloucester, England"
As opposed every year This year 's flu shot likely ineffective US UK Canada eer…,0.0,1.0,"NoVA, USA"
Sounds like flu shot,0.0,0.0,"Texas, USA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Did cold flu season get best Click link receive free Theraflu…,0.26666666666666666,0.7000000000000001,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Woman Camden jewellery shop I want gemstone protect infection I 'm working people.…,0.0,0.0,London
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Don ’ risk major respiratory issue – sure get flu vaccination annually Help protect oth…,0.28125,0.6944444444444444,"Methuen Town, MA"
I got st flu shot today amp I 'm trying talk phantom symptoms I feel fine I feel great,0.6083333333333334,0.625,Seattle!
Do n't miss great opportunity Get flu shot protect around,0.8,0.75,Massachusetts
Some help prevent,0.0,0.0,honeymoongondola@gmail.com
Y ’ better get flu shots apparently I ’ done going viral,0.275,0.425,lost
Meet nurse helps manage annual Flu Shot Campaign — today tomorrow last days ge…,0.0,0.06666666666666667,
Stolen message simple get flu jab Protect patients family …,0.0,0.35714285714285715,"British Columbia, Canada"
xingmi coming said lay sounds like flu honey ... n't lie said th…,0.0,0.0,"aoe, blink, eri"
buyer beware 've prescribed statin drugs get flu shot may want to…,0.0,0.0,The 'Peg
The cold amp flu sit yo ass real quick,-0.04999999999999999,0.875,"Portland, OR"
get flu shot 🤒,0.0,0.0,"orange county, CA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Longing sick day essentials get cold flu season Click he…,-0.6571428571428571,0.9285714285714286,
Some help prevent,0.0,0.0,"Prince Albert, Saskatchewan"
Flu I ’ never eerienced like,0.0,0.0,"Pretoria, South africa "
St. Jude along UGA institutions working improve flu vaccine,0.0,0.0,"Memphis, TN"
Get flu shot today Chief Staff Roseann Harrington Public Safety Director Danny Banks a…,0.0,0.06666666666666667,"Orange County, Florida"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Can help yield reliable forecasts flu season,0.0,0.0,"Virginia, USA"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
That year swine flu broke MADDDDDDDD No one could go anywhere around anyone ksksks,0.0,0.0,"London, England"
The CDC recommends everyone months old get vaccinated end month via,0.1,0.2,United States
Did cold flu season get best Click link receive free Theraflu Sic…,0.26666666666666666,0.7000000000000001,
Literally people waiting get flu shots waiters 3 narcs 're understaffed r…,0.0,0.0,
ACTUALLY Spanish flu ’ kill EVERY person becomes infected -FactCheck.org,0.0,0.0,Nashville
spread social networks almost like flu cold It 's true things like als…,-0.07222222222222223,0.5722222222222223,"Durban, South Africa"
It ’ amazing see Irish winter sports discussed The commitment athletes obstacles face just…,0.18333333333333335,0.3,"Naples, FL"
The flu jab unusual ’ different every year It delayed year due to…,0.025000000000000005,0.6583333333333333,United Kingdom
For older adults especially chronic health conditions getting vital defence ser…,0.08888888888888889,0.5777777777777778,Dartmouth NS 
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Get ’ flu shot I got mine,0.0,0.0,
Did cold flu season get best Click link receive free Theraflu Sick Ki…,0.021428571428571436,0.7392857142857143,
Did cold flu season get best Click link receive free Ther…,0.26666666666666666,0.7000000000000001,
cuffing season flu season cus I ’ sick played,-0.7142857142857143,0.8571428571428571,
The Trump administration plans asking Congress 10- 11 billion improve vaccinations.…,0.0,0.0,"Arlington, VA"
What mortality rate flu among otherwise healthy people Asking sincerely I 've never k…,0.125,0.5,"Chicago,IL"
`` We 're forefront epidemic enter season There 's lot uncertainty Understan…,0.0,0.0,"Chapel Hill, NC"
Some help prevent,0.0,0.0,Western Canada
Did cold flu season get best Click link receive free Theraflu Sick…,0.26666666666666666,0.7000000000000001,
Did cold flu season get best Click link receive you…,0.2,0.65,
Your new career giving flu shots,0.13636363636363635,0.45454545454545453,United States of America 
Hooray next delivery seasonal flu vaccines confirmed friday See staff intranet deta…,0.2,0.5,
Like rashford pogba arsenal match chat much shit wait till game day lol I hope get flu…,0.06666666666666665,0.6333333333333334,North London
Scary keep meaning get flu shot always forget Do know deaths flu strain t…,-0.5,1.0,San Francisco
Got stomach flu finals birthday 🤪,0.0,0.0,"Brookville, OH"
…,0.0,0.0,
I thinking streaming I pretty tiring days looks like flu starting yey,0.125,0.55,
Your children case Child generous meaning ... Thank So…,0.0,0.0,South Africa
“ If care enough update computer smart phone anti-virus body ” Cal…,0.10714285714285714,0.5714285714285714,"Neath, Wales"
Community Care staff flu fighters Are,0.0,0.0,"Topeka, KS"
Did cold flu season get best Click link receive free Theraflu Sick…,0.26666666666666666,0.7000000000000001,
I 'm guessing 've never nearly fainted fluid loss bought flu Vomiting swe…,-0.025,0.25,"Bend, OR"
If flu still go class ’ bio weapon presence illegal,-0.5,0.5,
My squeamish self got flu shot today Need help keep community safe,0.5,0.5,"Pittsburgh, PA"
kini times An acc fly veteran ngl ’ get cramps often mad us…,0.05833333333333335,0.6333333333333333,"Southampton, England "
I got flu shot I ’ crying shit hurts ’ pill instead I ’ ask live cruel…,-0.08787878787878789,0.6333333333333333,"Hayward, CA"
I got flu shot days ago amp today I ’ sick wtf,-0.6071428571428572,0.9285714285714286,
Get flu shots And text friends family remind get,0.0,0.0,Sacramento
People get flu shots shed flu That fact This makes around vul…,0.0,0.0,"Panama City, FL"
Designing Flu Season …,0.0,0.0,Deep in the Internet
last time I picked medication asked wanted flu shot respectively said the…,0.0,0.08333333333333334,
got flu shot arm hurts,0.0,0.0,
The school nurses school today offer children nasal flu spray forgotten return child…,0.0,0.0,
Now hot medicinal tea honey ginger amp garlic cringe With luck added garlic kick this…,0.25,0.8500000000000001,North America
Y ’ rushing get flu shots Does matter Spoiler alert We die With way Dems looking going to…,0.0,0.0,
Got flu vaccine today So important NHS staff take offer free vaccine http…,0.4,0.9,
Begorra 's RTE talking GSK/HSE `` CONSPIRACY '',0.0,0.0,Ardlougher
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
"Average deaths per day US Abortion ,408 Heart disease ,773 Cancer ,641 Medical error Accidents …",-0.075,0.19999999999999998,"Roanoke, VA"
adult find/take time get flu shot,0.1,0.3,"Little Rock, AR"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
"serious different common cold kills average ,000 people year Symptoms include hig…",-0.27666666666666667,0.6333333333333333,Kent
Tis flu season guy,0.0,0.0,"Columbus, OH"
Get flu shots And text friends family remind get,0.0,0.0,"Capital City, CA"
At Aledade Flu Clinic,0.0,0.0,"Washington, DC"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
My toddler diagnosed Influenza A last week She got flu day I sc…,0.0,0.06666666666666667,Minneapolis
practices offering flu jabs children,0.0,0.0,"Market Harborough, England"
Free flu clinics kicked today students All takes student ID visit S265 Sinclair School Nur…,0.4,0.8,"Columbia, MO"
The Dental Hospital staff continuing receive flu vaccines protect patients care …,0.0,0.0,London/Surrey
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
I ’ flu like times honestly I hear ’ saying period pain like f…,0.6,0.9,
🦠🤧 Flu affect anyone ... young old sick healthy effects debilitating even life threatening Read m…,-0.0035714285714285587,0.4892857142857143,London/Surrey
Do n't forget get Flu Shot,0.0,0.0,"Philadelphia, PA"
last time I picked medication asked wanted flu shot respectively said have…,0.0,0.08333333333333334,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Get flu shots And text friends family remind get,0.0,0.0,
Have received flu shot season,0.0,0.0,"Rocky Hill, CT"
He made stay work us clearly flu something like I literally falling…,0.10000000000000002,0.3833333333333333,yan...................xia?
Got flu vaccine today So important NHS staff take offer free vaccine …,0.4,0.9,London
Photo Day Senior Airman Angela C. Gallagher prepares flu shot homeless veteran durin…,0.0,0.0,
…,0.0,0.0,Manchester
BITTERSWEET After years lobbying flu shots asking provided office m…,0.0,0.0,Chicago
Get flu shots And text friends family remind get,0.0,0.0,"Oakland, CA"
I wan na know fail execute bar using “ flu ” 🥴,-0.35,0.22499999999999998,My parade all sunny & gorgeous
MIT Medical shatters previous one-day flu-shot record EAPS members contribute herd immunity.…,-0.08333333333333333,0.08333333333333333,"Cambridge, MA"
Did cold flu season get best Click link receive free Theraflu S…,0.26666666666666666,0.7000000000000001,
‘ Women often say us 'healthy amp never get sick In pregnancy however immune system strong a…,0.07301587301587299,0.6968253968253969,LAGOS
population clueless VAERS even exists I friends recently died flu…,0.0,0.25,
I ’ icl cramps flu defo shit BUT flu caused headaches fatigue nausea…,-0.2,0.8,"Southampton, England "
In need cold flu symptom relief Click free Theraflu Si…,-0.09999999999999998,0.9,
Did cold flu season get best Click link receive free Theraflu Sic…,0.26666666666666666,0.7000000000000001,
Holy hell arm fall flu shot I got morning Hella sore,0.0,0.0,Arlington tx
Well first tweet blew So 's PSA • Abortion healthcare • The gender pay gap real • Love love • Im…,0.5,0.611111111111111,"Indianapolis, IN"
It 's flu pre-season flu jab season You choose ... Thanks immunising PH dept http…,0.2,0.2,
Cold amp Flu season amp proud stockist Echinaforce Our popular products tablets f…,0.26666666666666666,0.9666666666666667,
Flu Shot Seekers ‘ Chase After ’ Senior Dose During Shortage,0.0,0.0,"California--TN, FL, TX, GA"
Ca n't tell last time I flu I tell I started vaping Are…,0.0,0.06666666666666667,
Whenever I dx someone w/ flu amp n't get vax I always slip somewhere Me If I shot…,0.0,0.0,"San Francisco, CA"
Bloody hate flu officially lasted week amp I ’ mean week sniffles I mean week m…,-0.55625,0.79375,she / her
Getting flu shot today .. I ’ like needles,0.0,0.0,
Flu Shot,0.0,0.0,"Alberta, Canada"
Flu season Did get flu shot yet,0.0,0.0,NC #BrainTumorThursday #BTSM 🧠
im disappointed ... says “ coverage ” really need kit week pnw known c…,-0.275,0.475,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
All flu jabbed another year,0.0,0.0,Wellingborough
Every year flu vaccination available free NHS people likely risk …,0.26666666666666666,0.7333333333333334,In the Gym. 
Call action workforce 's time get free flu vaccination Take provider ID badge Ph…,0.25,0.45,Liverpool City Region
Did cold flu season get best Click link receive free Theraflu S…,0.26666666666666666,0.7000000000000001,
Soup broth saltines always helped I flu Also ginger ale sprite,0.0,0.0,[REDACTED]
How flu actually kill people The short morbid answer cases body kills trying heal…,0.0,0.2,
If flu vaccine last year still need year The viruses cause flu change every year wh…,0.0,0.06666666666666667,"Hereford, England"
`` yeah boss stomach flu scheduled two weeks sorry '',-0.5,1.0,
Did cold flu season get best Click link receive free Theraf…,0.26666666666666666,0.7000000000000001,
I mine every year mine failed years ago left M E. I still I ’ want…,-0.25,0.15,Bristol
Here 's helpful tips friends keep feeling healthy Flu season…,0.5,0.5,
The flu NOT worse cramps toothache pls ’ let men see,0.2,0.6,
Help Flu vaccine clinic Gordon Early Literacy Center TOMORROW /17 -6pm Public welcome Learn…,0.2,0.3416666666666667,"Chester County, PA"
So I walk work amp ’ saying ’ flu shots today -4 oh thanks,0.2,0.2,"New Mexico, USA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
There already several flu-related deaths California doctors urging Americans get flu sh…,0.0,0.0,Occupied Lenapehoking Land
Meningococcal Meningitis today rare yet fatal disease With symptoms like common flu hard recognise th…,-0.09722222222222222,0.6472222222222221,"Mumbai, India"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
You n't get vaccinated protect You get vaccinated protect elderly sick friends and…,-0.7142857142857143,0.8571428571428571,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
I think I recovered flu TBH,0.0,0.0,
If flu vaccine last year still need year The viruses cause flu change every year wh…,0.0,0.06666666666666667,Herefordshire
So ’ get flu shot,0.0,0.0,United States
Its good old flu,0.39999999999999997,0.4,Peace Vally
There dataset Flu Clinics Ottawa Public Health Flu Clinics Ottawa Public Health …,0.0,0.06666666666666667,"Ottawa, ON, Canada"
Longing sick day essentials get cold flu season Click he…,-0.6571428571428571,0.9285714285714286,
Here comes seasonal flu,0.0,0.0,Palestine 
Pregnant women absolutely NOT get flu shot..mercury STILL vaccine..it neurotoxin affects…,0.11666666666666665,0.7,❤️
Ladies ’ let niggas spit yo pussy ’ flu season ...,0.0,0.0,Comin to America
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Longing sick day essentials get cold flu season Click he…,-0.6571428571428571,0.9285714285714286,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Did cold flu season get best Click link receive free Ther…,0.26666666666666666,0.7000000000000001,
All staff getting flu jabs This protect staff help stop spread flu…,0.0,0.0,"Gloucester, England"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Probably streaming tonight I think I flu ’ Urgent Care right Today miserable,-0.35714285714285715,0.7678571428571428,"Massachusetts, USA"
Calling flu jab yet Today marks start week Help protect yourself…,0.0,0.0,Global
In need cold flu symptom relief Click free Theraflu Sick Ki…,-0.30476190476190473,0.8857142857142857,
u get fall winter flu,0.0,0.0,She/Her | Fortune Teller
ok hormones still need money get flu shot also dont panick worry ge…,0.5,0.5,
There already several flu-related deaths California doctors urging Americans get flu sh…,0.0,0.0,"Oakland, California"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Not sure around injection spot exactly arm feel sore days Keep moving…,0.0,0.5694444444444444,
Two studies colds I n't tell colds ar…,0.0,0.0,
Study signals association flu vaccine miscarriage,0.0,0.0,"Minnesota, USA "
Did cold flu season get best Click link receive free Theraflu S…,0.26666666666666666,0.7000000000000001,
Whenever I dx someone w/ flu amp n't get vax I always slip somewhere Me If I shot…,0.0,0.0,
`` smiling infectious catch like flu When someone smiled today I started smiling `` …,0.6,0.2,Noida
FYI andres got flu shot,0.0,0.0,"Virginia, USA"
Say run excellent flu shot clinic,1.0,1.0,"Philadelphia, PA"
cuffing season flu season cus I ’ sick played,-0.7142857142857143,0.8571428571428571,12/3/18 ♡ 7/25/19
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Flu shots Free toxicity level part Population control strategy,0.4,0.8,"Florida, USA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Hubby I flu jab last night,0.0,0.06666666666666667,"Essex, United Kingdom"
Tain Scotland parents holiday I months premature Was born hotel town only…,0.0,0.0,
Flu shot boutta arm sore af 🤧‍️,0.0,0.0,CHILLVILLE
Got Flu Shot Good thing I 'm work coworkers recognize Autism starts setting ️,0.7,0.6000000000000001,"Wisconsin, USA"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
In need cold flu symptom relief Click free Theraflu Sick…,-0.09999999999999998,0.9,
Every president since Jimmy Carter address infectious outbreaks pandemic http…,0.0,0.0,"Washington, DC"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
In need cold flu symptom relief Click free Theraflu Sick Ki…,-0.30476190476190473,0.8857142857142857,
No I cut article paper amp stuffed prepaid envelope unfilled-in sur…,0.0,0.0,"Republic of Merseyside, Europe"
I ’ got man flu doctors said I ’ live ’ recommend,0.13636363636363635,0.5,camberley
A flu shot,0.0,0.0,
I haz flu D,0.0,0.0,"Quezon City, Philippines"
I got flu shot today,0.0,0.0,Edmonton & New York City
I could also poisoned food get hit bus I ’ take chance…,0.0,0.0,"Chicago, IL, USA"
Flu shot done £12 worth every penny The alternative I eerienced Jan feverish aching unable to…,-0.10000000000000002,0.3333333333333333,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
bad reaction flu shot combined shingles shot first light went ER worse forgot t…,-0.11249999999999996,0.575,"West Hollywood, CA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Reminder get flu shot Took less minutes,-0.16666666666666666,0.06666666666666667,"Calgary, Alberta"
Please get nieces half sister contracted coma days due severity of…,-0.13055555555555556,0.18055555555555555,
Longing sick day essentials get cold flu season Click h…,-0.6571428571428571,0.9285714285714286,
Well schools mandating hpv flu shots ’ also poisoning body,0.0,0.0,"New York, USA"
Whenever I dx someone w/ flu amp n't get vax I always slip somewhere Me If I shot…,0.0,0.0,"San Mateo County, California"
This CDC table help If symptoms came quickly based fatigue sounds like m…,0.3333333333333333,0.5,"Toronto, Canada"
Meet nurse helps manage annual Flu Shot Campaign — today tomorrow last days ge…,0.0,0.06666666666666667,"Austin, TX"
So daughter taking well needed nap flu dickhead outside keeps revving thei…,0.0,0.05,NJ ; instagram.com/heavgreen
Already done flu shots one Shingrix I ’ know ’ going ’ problems get…,0.0,0.0,State of Denial
The ‘ swine flu skank ’ one culturally competent public health promotions lifetime,0.25,0.36666666666666664,London
Had first flu jab yesterday cos I 'm old know I feel proper poorly Lol,0.2875,0.3333333333333333,"Halifax, UK"
Thanks Think flu jab helped 🤣🤣 x,0.2,0.2,
Down flu I like watching shows/movies plucky immortals feeling vulnerable I wish more…,-0.3277777777777778,0.3944444444444445,I like mini pumpkins.  
Well first tweet blew So 's PSA • Abortion healthcare • The gender pay gap real • Love love • Im…,0.5,0.611111111111111,New York
fired NOT coming work stomach flu said given weeks notice was…,0.0,0.0,they/them ✡️♿
Winters brings flu The reason like summers,0.0,0.0,Away
I get irrationally angry people best seasonal allergies claim “ flu ” Look Unless run a…,0.25,0.65,"Connecticut, USA"
Whole band gone flu next week🤣🤣️,0.1,0.2,"Monroe, Louisiana"
Got flu shot today THEY SHOT DEADPOOL,0.0,0.0,"Fayetteville, AR"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Flu jab done dusted Don ’ forget protect winter It FREE h…,0.4,0.8,"Essex, United Kingdom"
Where going flu shots ARENT free,0.4,0.8,
Doctors Urge Americans Get Flu Shots Amid Fears Over Deadly Strain ...,-0.2,0.4,America 🇺🇸
Read blog “ Why Getting Your Flu Shot Is So Important ”,0.4,1.0,"Turlock, CA"
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Did cold flu season get best Click link receive free Theraflu S…,0.26666666666666666,0.7000000000000001,
Work healthcare You spread flu vulnerable patients Trust facts Get vaccine,-0.5,0.5,"Dundee, Scotland"
Flu vaccinator chief executive busy helping protect colleagues vaccination pod Here…,0.1,0.3,London UK     
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
Not sure 's cold flu shows tell difference htt…,-0.425,0.9444444444444444,"Kuala Lumpur, Malaysia"
doTERRA On Guard 's Sanitizing Mist pocket-sized protection germs cold flu season …,-0.6,1.0,Nationwide
cuffing season flu season cus I ’ sick played,-0.7142857142857143,0.8571428571428571,
Every president since Jimmy Carter address infectious outbreaks pandemic http…,0.0,0.0,"Washington, DC"
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
cuffing season flu season cus I ’ sick played,-0.7142857142857143,0.8571428571428571,
Flu shot GI appt Labs ... All month old tow,0.1,0.2,"SAN FRANCISCO, CA"
I love pressing bruise flu shot The pain rush,0.5,0.6,614
The City Hoboken offering free seasonal flu vaccines Hoboken residents adults Thursday October …,0.4,0.8,"Hoboken, New Jersey"
Will come Flu HQ Monday,0.0,0.0,"North West, England"
Washing hands one easiest ways protect others illnesses food poisoning flu See…,0.0,0.0,Global
Not sure 's cold flu shows tell difference htt…,-0.425,0.9444444444444444,iCloud
Did cold flu season get best Click link receive free…,0.2,0.65,
Went work health fair today I n't really like I get flu shot I 'm calling win,0.5666666666666667,0.5,"Spokane, Wa"
Someone tell go get flu shot,0.0,0.0,Philly
In need cold flu symptom relief Click free Theraflu Si…,-0.09999999999999998,0.9,
Or ... ... I make decisions I raise question that…,0.0,0.0,
Getting Flu shot AND Pneumonia shot today wish luck,0.0,0.0,
godspeed I recently fourth victim kindergarten flu house It sucked,-0.037500000000000006,0.025,ATX
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
I get irrationally angry people best seasonal allergies claim “ flu ” Look Unless run a…,0.25,0.65,
Every president since Jimmy Carter address infectious outbreaks pandemic .…,0.0,0.0,"Georgetown Law, Washington, DC"
Did cold flu season get best Click link receive free Theraflu S…,0.26666666666666666,0.7000000000000001,
Also Helath amp Wellbeing fair Friday RCM/RCN/H amp reps That Counts Fitness amp Wellbeing initiativ…,0.7,0.9,"Manchester, England"
Bruh Pulisic flu ’ “ shake hands Canada players day ” tactic unleashed,0.0,0.0,
I got flu shot today nobody allowed tell whole weeks,0.2,0.4,rochester
The City Hoboken offering free seasonal flu vaccines Hoboken residents adults Thursday October a…,0.4,0.8,"Hoboken, NJ"
Still waiting response generic automated response person end phone e…,0.0,0.0,"North West, England"
These pussies I got tha flu puked blood living Blood chunks ai n't shit,-0.2,0.8,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
Just flu jab guess antivaxxers chemtrails give autism vaccines,0.0,0.0,"Flavour Town, Earth "
Whenever I dx someone w/ flu amp n't get vax I always slip somewhere Me If I had…,0.0,0.0,"Davis, CA"
In need cold flu symptom relief Click free Theraflu Sick Ki…,-0.30476190476190473,0.8857142857142857,
I need flu fuck I go back gym,-0.2,0.3,"Warrington, England"
Did cold flu season get best Click link receive you…,0.2,0.65,
Flu could cause death would need previous condition be…,-0.16666666666666666,0.16666666666666666,Toronto
smiling infectious catch like flu someone smiled today I started smiling too-,0.6,0.2,fan account; Bibi’s ♡; 22.
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
In need cold flu symptom relief Click free Therafl…,-0.09999999999999998,0.9,
In need cold flu symptom relief Click free Theraflu Sick Kit,-0.30476190476190473,0.8857142857142857,
It 's time get jab Speak pharmacist getting vaccinated year,0.0,0.0,Torquay
Free Flu Vaccinations This Thursday,0.4,0.8,"Lafayette, La."
Do know flu jab Help us help stay well winter find everything need…,0.0,0.0,"Leicester, England"
Well seeing flu shot dead flu cells kinda,-0.2,0.4,"Plano, TX"
Well first tweet blew So 's PSA • Abortion healthcare • The gender pay gap real • Love love • Im…,0.5,0.611111111111111,"San Francisco, CA"
Really Because people forced vaccinate kids hpv flu freedom,-0.05000000000000002,0.2,"New York, USA"
And know 've conducted surveys pe…,0.0,0.0,
I ’ sure I flu coming I ’ appreciate stomach would stop somersaults,0.5,0.8888888888888888,
Longing sick day essentials get cold flu season Click,-0.6571428571428571,0.9285714285714286,
